EmployeeID,Name,Department,JobRole,WorkHours,Leaves,Stress,Health,Productivity,Timestamp,JobSatisfaction,BurnoutFeeling,Feedback
EMP00242,Employee_242,Other,Manager,52,9,3,8,5,2024-06-23 00:00:00,10,No,Career growth opportunities needed
EMP00243,Employee_243,IT,Developer,52,9,7,6,7,2024-10-09 00:00:00,1,Sometimes,Good work-life balance
EMP00244,Employee_244,IT,Developer,41,10,5,4,5,2024-05-01 00:00:00,9,Sometimes,Satisfied with current role
EMP00245,Employee_245,Marketing,Developer,51,3,3,4,9,2024-12-22 00:00:00,7,No,Career growth opportunities needed
EMP00246,Employee_246,Operations,Team Lead,32,11,5,6,6,2024-09-13 00:00:00,10,Sometimes,Need better management support
EMP00247,Employee_247,Operations,Intern,39,7,7,8,6,2024-01-20 00:00:00,4,Sometimes,Career growth opportunities needed
EMP00248,Employee_248,Finance,Manager,38,2,2,9,10,2024-10-06 00:00:00,6,No,Feeling stressed recently
EMP00249,Employee_249,Operations,Analyst,67,3,9,8,9,2024-04-03 00:00:00,3,Often,Satisfied with current role
EMP00250,Employee_250,HR,Manager,49,2,5,10,4,2024-12-28 00:00:00,3,Sometimes,Need better management support
EMP00251,Employee_251,HR,Team Lead,65,10,3,10,8,2024-07-11 00:00:00,1,No,Feeling stressed recently
EMP00252,Employee_252,HR,Manager,56,1,8,9,5,2024-03-01 00:00:00,2,Often,Feeling stressed recently
EMP00253,Employee_253,IT,Analyst,61,6,1,10,8,2024-07-21 00:00:00,5,No,Feeling stressed recently
EMP00254,Employee_254,Finance,Executive,56,10,3,6,5,2024-02-26 00:00:00,4,No,Need better management support
EMP00255,Employee_255,Finance,Executive,34,2,5,9,8,2024-12-02 00:00:00,6,Sometimes,Workload is manageable
EMP00256,Employee_256,Finance,Intern,57,3,1,7,10,2024-07-28 00:00:00,1,No,Workload is manageable
EMP00257,Employee_257,IT,Team Lead,63,3,8,8,6,2024-10-08 00:00:00,8,Often,Workload is manageable
EMP00258,Employee_258,Other,Analyst,33,4,6,7,5,2024-07-09 00:00:00,4,Sometimes,Feeling stressed recently
EMP00259,Employee_259,HR,Intern,56,6,9,6,7,2024-11-27 00:00:00,8,Often,Workload is manageable
EMP00260,Employee_260,Operations,Developer,71,5,6,10,9,2024-06-09 00:00:00,7,Often,Good work-life balance
EMP00261,Employee_261,Finance,Executive,54,0,5,10,6,2024-12-28 00:00:00,8,Sometimes,Good work-life balance
EMP00262,Employee_262,Marketing,Intern,52,6,8,9,8,2024-08-27 00:00:00,9,Often,Good work-life balance
EMP00263,Employee_263,Marketing,Analyst,63,9,6,4,8,2024-08-15 00:00:00,6,Sometimes,Workload is manageable
EMP00264,Employee_264,Operations,Manager,36,11,8,7,9,2024-11-28 00:00:00,4,Often,Career growth opportunities needed
EMP00265,Employee_265,Marketing,Developer,67,3,7,7,6,2024-11-06 00:00:00,3,Often,Career growth opportunities needed
EMP00266,Employee_266,IT,Intern,40,5,7,10,10,2024-10-23 00:00:00,1,Sometimes,Workload is manageable
EMP00267,Employee_267,Other,Intern,30,10,8,10,6,2024-11-27 00:00:00,4,Often,Career growth opportunities needed
EMP00268,Employee_268,HR,Executive,45,1,1,8,7,2024-07-01 00:00:00,5,No,Satisfied with current role
EMP00269,Employee_269,Finance,Analyst,72,2,8,9,3,2024-06-14 00:00:00,6,Often,Satisfied with current role
EMP00270,Employee_270,HR,Executive,57,8,2,4,4,2024-12-13 00:00:00,5,No,Good work-life balance
EMP00271,Employee_271,Finance,Team Lead,67,6,2,6,10,2024-12-20 00:00:00,3,Often,Need better management support
EMP00272,Employee_272,Other,Analyst,48,1,6,8,6,2024-12-19 00:00:00,9,Sometimes,Good work-life balance
EMP00273,Employee_273,Other,Analyst,32,0,2,10,6,2024-04-07 00:00:00,1,No,Need better management support
EMP00274,Employee_274,HR,Executive,52,1,1,6,7,2024-08-11 00:00:00,3,No,Career growth opportunities needed
EMP00275,Employee_275,Marketing,Manager,64,12,10,6,5,2024-03-28 00:00:00,5,Often,Satisfied with current role
EMP00276,Employee_276,Finance,Analyst,52,6,8,4,8,2024-02-10 00:00:00,6,Often,Career growth opportunities needed
EMP00277,Employee_277,Operations,Team Lead,69,3,7,5,4,2024-08-23 00:00:00,1,Often,Career growth opportunities needed
EMP00278,Employee_278,Finance,Analyst,62,4,9,4,7,2024-06-06 00:00:00,5,Often,Need better management support
EMP00279,Employee_279,HR,Analyst,69,12,4,6,9,2024-07-05 00:00:00,9,Often,Satisfied with current role
EMP00280,Employee_280,HR,Executive,53,10,2,6,3,2024-09-05 00:00:00,10,No,Feeling stressed recently
EMP00281,Employee_281,IT,Team Lead,48,10,3,10,6,2024-12-27 00:00:00,6,No,Satisfied with current role
EMP00282,Employee_282,Finance,Developer,33,10,3,4,4,2024-07-18 00:00:00,9,No,Need better management support
EMP00283,Employee_283,Marketing,Executive,64,11,9,9,9,2024-08-26 00:00:00,8,Often,Feeling stressed recently
EMP00284,Employee_284,IT,Team Lead,72,12,1,5,7,2024-06-09 00:00:00,9,Often,Need better management support
EMP00285,Employee_285,Other,Intern,66,5,8,9,9,2024-02-23 00:00:00,4,Often,Career growth opportunities needed
EMP00286,Employee_286,HR,Intern,59,10,2,7,10,2024-03-13 00:00:00,1,No,Workload is manageable
EMP00287,Employee_287,Marketing,Executive,46,10,3,9,5,2024-02-28 00:00:00,1,No,Workload is manageable
EMP00288,Employee_288,Operations,Intern,72,8,5,6,5,2024-06-22 00:00:00,8,Often,Feeling stressed recently
EMP00289,Employee_289,HR,Manager,71,5,5,6,6,2024-03-02 00:00:00,8,Often,Need better management support
EMP00290,Employee_290,Finance,Manager,32,3,4,6,9,2024-09-22 00:00:00,8,No,Workload is manageable
EMP00291,Employee_291,IT,Executive,53,2,7,6,9,2024-07-03 00:00:00,4,Sometimes,Need better management support
EMP00292,Employee_292,Other,Executive,64,0,8,10,7,2024-08-16 00:00:00,6,Often,Good work-life balance
EMP00293,Employee_293,HR,Developer,73,7,8,5,10,2024-10-03 00:00:00,2,Often,Need better management support
EMP00294,Employee_294,IT,Team Lead,70,10,2,4,5,2024-09-04 00:00:00,5,Often,Good work-life balance
EMP00295,Employee_295,Finance,Developer,49,8,10,4,10,2024-03-27 00:00:00,9,Often,Career growth opportunities needed
EMP00296,Employee_296,Other,Team Lead,72,12,2,5,10,2024-11-18 00:00:00,6,Often,Need better management support
EMP00297,Employee_297,Operations,Developer,42,4,9,7,9,2024-08-26 00:00:00,7,Often,Feeling stressed recently
EMP00298,Employee_298,Finance,Developer,48,3,5,8,8,2024-12-20 00:00:00,5,Sometimes,Good work-life balance
EMP00299,Employee_299,Other,Analyst,42,4,2,9,9,2024-04-27 00:00:00,9,No,Feeling stressed recently
EMP00300,Employee_300,IT,Developer,72,5,9,8,10,2024-11-11 00:00:00,5,Often,Feeling stressed recently
EMP00301,Employee_301,HR,Analyst,73,9,1,5,10,2024-08-12 00:00:00,1,Often,Need better management support
EMP00302,Employee_302,Finance,Team Lead,35,4,7,9,4,2024-03-29 00:00:00,7,Sometimes,Career growth opportunities needed
EMP00303,Employee_303,Other,Developer,74,3,8,8,8,2024-01-18 00:00:00,7,Often,Feeling stressed recently
EMP00304,Employee_304,HR,Developer,48,7,5,4,8,2024-10-17 00:00:00,6,Sometimes,Good work-life balance
EMP00305,Employee_305,HR,Developer,36,8,9,10,7,2024-06-02 00:00:00,3,Often,Career growth opportunities needed
EMP00306,Employee_306,Other,Intern,62,5,9,7,9,2024-08-21 00:00:00,8,Often,Career growth opportunities needed
EMP00307,Employee_307,Operations,Developer,67,0,10,8,5,2024-03-01 00:00:00,6,Often,Need better management support
EMP00308,Employee_308,Marketing,Analyst,52,11,3,8,5,2024-11-06 00:00:00,4,No,Workload is manageable
EMP00309,Employee_309,Operations,Analyst,64,11,9,4,8,2024-03-29 00:00:00,3,Often,Satisfied with current role
EMP00310,Employee_310,Finance,Executive,69,10,3,4,4,2024-09-17 00:00:00,9,Often,Satisfied with current role
EMP00311,Employee_311,IT,Executive,37,5,6,5,9,2024-09-20 00:00:00,2,Sometimes,Satisfied with current role
EMP00312,Employee_312,Other,Executive,74,4,8,9,4,2024-03-20 00:00:00,5,Often,Career growth opportunities needed
EMP00313,Employee_313,Other,Intern,57,10,6,8,4,2024-07-09 00:00:00,3,Sometimes,Good work-life balance
EMP00314,Employee_314,IT,Executive,47,6,3,9,4,2024-03-26 00:00:00,8,No,Feeling stressed recently
EMP00315,Employee_315,IT,Executive,40,2,5,4,7,2024-12-30 00:00:00,1,Sometimes,Workload is manageable
EMP00316,Employee_316,HR,Manager,59,7,6,9,9,2024-08-23 00:00:00,8,Sometimes,Need better management support
EMP00317,Employee_317,Finance,Intern,37,11,3,9,5,2024-05-22 00:00:00,5,No,Good work-life balance
EMP00318,Employee_318,HR,Team Lead,56,10,9,7,9,2024-12-08 00:00:00,6,Often,Career growth opportunities needed
EMP00319,Employee_319,IT,Developer,32,6,8,5,6,2024-08-11 00:00:00,4,Often,Satisfied with current role
EMP00320,Employee_320,Finance,Executive,52,10,6,5,8,2024-03-10 00:00:00,1,Sometimes,Need better management support
EMP00321,Employee_321,Other,Manager,37,3,10,6,3,2024-10-14 00:00:00,6,Often,Workload is manageable
EMP00322,Employee_322,Marketing,Manager,72,11,7,6,5,2024-01-19 00:00:00,8,Often,Career growth opportunities needed
EMP00323,Employee_323,Marketing,Developer,61,6,1,9,10,2024-05-22 00:00:00,10,No,Feeling stressed recently
EMP00324,Employee_324,Operations,Executive,52,12,8,10,6,2024-07-03 00:00:00,6,Often,Need better management support
EMP00325,Employee_325,Marketing,Team Lead,71,3,6,6,5,2024-01-19 00:00:00,7,Often,Workload is manageable
EMP00326,Employee_326,Finance,Executive,60,3,1,6,6,2024-12-24 00:00:00,4,No,Workload is manageable
EMP00327,Employee_327,HR,Executive,65,9,10,7,4,2024-11-11 00:00:00,1,Often,Career growth opportunities needed
EMP00328,Employee_328,Operations,Analyst,70,1,2,4,7,2024-03-26 00:00:00,1,Often,Career growth opportunities needed
EMP00329,Employee_329,HR,Analyst,60,10,2,9,4,2024-11-19 00:00:00,8,No,Good work-life balance
EMP00330,Employee_330,HR,Executive,39,12,2,9,7,2024-12-10 00:00:00,9,No,Career growth opportunities needed
EMP00331,Employee_331,HR,Intern,68,0,4,9,3,2024-04-10 00:00:00,8,Often,Satisfied with current role
EMP00332,Employee_332,Other,Executive,66,5,8,8,4,2024-03-30 00:00:00,3,Often,Feeling stressed recently
EMP00333,Employee_333,Operations,Intern,67,6,9,8,8,2024-11-22 00:00:00,3,Often,Career growth opportunities needed
EMP00334,Employee_334,HR,Analyst,44,2,3,6,9,2024-03-01 00:00:00,2,No,Career growth opportunities needed
EMP00335,Employee_335,Marketing,Team Lead,46,12,2,4,4,2024-07-03 00:00:00,8,No,Workload is manageable
EMP00336,Employee_336,IT,Developer,48,5,7,9,7,2024-07-16 00:00:00,10,Sometimes,Need better management support
EMP00337,Employee_337,Operations,Executive,68,7,3,8,8,2024-12-31 00:00:00,10,Often,Feeling stressed recently
EMP00338,Employee_338,Operations,Analyst,45,11,10,9,9,2024-10-21 00:00:00,9,Often,Satisfied with current role
EMP00339,Employee_339,IT,Intern,41,4,4,10,6,2024-07-20 00:00:00,9,No,Need better management support
EMP00340,Employee_340,Other,Team Lead,44,8,2,5,9,2024-09-05 00:00:00,9,No,Feeling stressed recently
EMP00341,Employee_341,Other,Intern,60,0,10,6,3,2024-10-08 00:00:00,7,Often,Need better management support
EMP00342,Employee_342,IT,Developer,61,9,2,8,10,2024-07-15 00:00:00,1,No,Career growth opportunities needed
EMP00343,Employee_343,Finance,Developer,65,4,5,7,5,2024-08-30 00:00:00,9,Sometimes,Need better management support
EMP00344,Employee_344,Other,Executive,44,11,2,4,5,2024-03-25 00:00:00,1,No,Feeling stressed recently
EMP00345,Employee_345,Finance,Manager,30,1,4,5,3,2024-06-20 00:00:00,6,No,Need better management support
EMP00346,Employee_346,HR,Team Lead,47,5,4,10,3,2024-12-01 00:00:00,8,No,Workload is manageable
EMP00347,Employee_347,Finance,Manager,34,1,10,9,9,2024-04-17 00:00:00,3,Often,Satisfied with current role
EMP00348,Employee_348,Operations,Team Lead,55,1,1,4,8,2024-01-02 00:00:00,3,No,Satisfied with current role
EMP00349,Employee_349,Marketing,Analyst,42,2,10,9,8,2024-09-19 00:00:00,5,Often,Satisfied with current role
EMP00350,Employee_350,Other,Team Lead,65,10,10,6,10,2024-07-28 00:00:00,9,Often,Feeling stressed recently
EMP00351,Employee_351,HR,Developer,36,0,1,8,10,2024-09-28 00:00:00,9,No,Career growth opportunities needed
EMP00352,Employee_352,HR,Team Lead,37,1,10,4,3,2024-01-01 00:00:00,3,Often,Satisfied with current role
EMP00353,Employee_353,HR,Analyst,42,10,5,8,4,2024-10-24 00:00:00,5,Sometimes,Need better management support
EMP00354,Employee_354,HR,Executive,60,10,8,6,8,2024-06-06 00:00:00,2,Often,Need better management support
EMP00355,Employee_355,Other,Team Lead,46,1,10,6,9,2024-05-07 00:00:00,6,Often,Satisfied with current role
EMP00356,Employee_356,IT,Executive,60,2,9,9,7,2024-06-14 00:00:00,3,Often,Need better management support
EMP00357,Employee_357,Finance,Intern,47,10,1,10,8,2024-08-09 00:00:00,8,No,Need better management support
EMP00358,Employee_358,Other,Intern,40,2,9,10,8,2024-06-26 00:00:00,4,Often,Workload is manageable
EMP00359,Employee_359,Finance,Developer,52,12,8,9,3,2024-03-07 00:00:00,6,Often,Feeling stressed recently
EMP00360,Employee_360,HR,Intern,68,8,2,4,5,2024-03-11 00:00:00,7,Often,Good work-life balance
EMP00361,Employee_361,Operations,Executive,31,10,8,4,5,2024-12-09 00:00:00,4,Often,Workload is manageable
EMP00362,Employee_362,HR,Team Lead,55,1,10,8,5,2024-11-08 00:00:00,5,Often,Career growth opportunities needed
EMP00363,Employee_363,Operations,Developer,59,1,7,9,3,2024-02-03 00:00:00,10,Sometimes,Workload is manageable
EMP00364,Employee_364,Other,Manager,40,12,10,5,7,2024-06-02 00:00:00,4,Often,Workload is manageable
EMP00365,Employee_365,Marketing,Intern,33,5,1,8,7,2024-01-05 00:00:00,10,No,Workload is manageable
EMP00366,Employee_366,Finance,Executive,36,4,2,6,6,2024-05-06 00:00:00,2,No,Need better management support
EMP00367,Employee_367,Finance,Manager,63,8,5,9,5,2024-03-04 00:00:00,9,Sometimes,Satisfied with current role
EMP00368,Employee_368,Operations,Manager,71,10,8,9,9,2024-06-21 00:00:00,7,Often,Satisfied with current role
EMP00369,Employee_369,Other,Executive,60,4,3,4,4,2024-04-23 00:00:00,3,No,Satisfied with current role
EMP00370,Employee_370,HR,Intern,35,6,5,4,4,2024-10-18 00:00:00,1,Sometimes,Satisfied with current role
EMP00371,Employee_371,HR,Manager,65,11,6,7,6,2024-02-12 00:00:00,7,Sometimes,Workload is manageable
EMP00372,Employee_372,Finance,Executive,54,3,3,10,3,2024-07-19 00:00:00,9,No,Good work-life balance
EMP00373,Employee_373,Finance,Team Lead,47,7,5,5,3,2024-05-18 00:00:00,10,Sometimes,Feeling stressed recently
EMP00374,Employee_374,Finance,Team Lead,37,3,2,10,5,2024-04-28 00:00:00,8,No,Good work-life balance
EMP00375,Employee_375,Operations,Executive,44,1,9,5,4,2024-02-01 00:00:00,6,Often,Good work-life balance
EMP00376,Employee_376,Finance,Team Lead,68,12,5,8,4,2024-03-22 00:00:00,10,Often,Satisfied with current role
EMP00377,Employee_377,Operations,Intern,42,8,7,4,9,2024-05-29 00:00:00,10,Sometimes,Satisfied with current role
EMP00378,Employee_378,Operations,Developer,67,4,5,4,7,2024-04-04 00:00:00,5,Often,Workload is manageable
EMP00379,Employee_379,Finance,Manager,51,7,7,8,4,2024-09-22 00:00:00,9,Sometimes,Good work-life balance
EMP00380,Employee_380,Operations,Team Lead,72,4,9,9,3,2024-05-19 00:00:00,1,Often,Career growth opportunities needed
EMP00381,Employee_381,HR,Executive,42,11,6,6,4,2024-09-05 00:00:00,3,Sometimes,Satisfied with current role
EMP00382,Employee_382,Marketing,Intern,55,4,9,6,6,2024-04-24 00:00:00,10,Often,Career growth opportunities needed
EMP00383,Employee_383,IT,Intern,34,5,2,9,3,2024-10-23 00:00:00,10,No,Need better management support
EMP00384,Employee_384,Other,Intern,40,1,8,7,8,2024-04-20 00:00:00,9,Often,Career growth opportunities needed
EMP00385,Employee_385,IT,Intern,73,3,7,8,3,2024-11-23 00:00:00,6,Often,Good work-life balance
EMP00386,Employee_386,Other,Analyst,45,6,9,10,8,2024-04-15 00:00:00,10,Often,Workload is manageable
EMP00387,Employee_387,Finance,Intern,56,3,10,7,7,2024-10-21 00:00:00,4,Often,Good work-life balance
EMP00388,Employee_388,Other,Team Lead,40,1,5,4,9,2024-10-23 00:00:00,3,Sometimes,Career growth opportunities needed
EMP00389,Employee_389,Operations,Executive,60,0,9,6,3,2024-09-16 00:00:00,1,Often,Feeling stressed recently
EMP00390,Employee_390,HR,Manager,30,9,5,6,5,2024-05-07 00:00:00,6,Sometimes,Workload is manageable
EMP00391,Employee_391,HR,Manager,61,11,7,8,5,2024-11-13 00:00:00,5,Sometimes,Need better management support
EMP00392,Employee_392,HR,Intern,51,10,6,4,4,2024-12-26 00:00:00,2,Sometimes,Workload is manageable
EMP00393,Employee_393,Other,Intern,56,5,10,9,8,2024-02-24 00:00:00,1,Often,Feeling stressed recently
EMP00394,Employee_394,Other,Analyst,55,4,2,8,4,2024-01-11 00:00:00,8,No,Satisfied with current role
EMP00395,Employee_395,Operations,Team Lead,38,9,1,6,5,2024-05-11 00:00:00,7,No,Good work-life balance
EMP00396,Employee_396,Marketing,Manager,72,5,8,8,4,2024-12-20 00:00:00,7,Often,Good work-life balance
EMP00397,Employee_397,Operations,Analyst,67,6,9,7,9,2024-05-24 00:00:00,9,Often,Career growth opportunities needed
EMP00398,Employee_398,Other,Manager,68,4,4,7,6,2024-06-05 00:00:00,2,Often,Good work-life balance
EMP00399,Employee_399,Marketing,Executive,31,0,2,7,8,2024-08-31 00:00:00,8,No,Career growth opportunities needed
EMP00400,Employee_400,HR,Team Lead,30,8,10,4,10,2024-03-24 00:00:00,1,Often,Satisfied with current role
EMP00401,Employee_401,Operations,Manager,42,12,3,4,5,2024-07-14 00:00:00,7,No,Workload is manageable
EMP00402,Employee_402,Marketing,Developer,52,1,10,10,6,2024-10-21 00:00:00,1,Often,Need better management support
EMP00403,Employee_403,IT,Analyst,59,3,4,7,7,2024-02-21 00:00:00,5,No,Need better management support
EMP00404,Employee_404,IT,Intern,47,10,3,7,7,2024-09-09 00:00:00,2,No,Need better management support
EMP00405,Employee_405,HR,Executive,42,8,5,5,8,2024-09-24 00:00:00,8,Sometimes,Career growth opportunities needed
EMP00406,Employee_406,Finance,Analyst,41,7,6,8,7,2024-01-07 00:00:00,3,Sometimes,Good work-life balance
EMP00407,Employee_407,Operations,Manager,51,10,5,7,6,2024-07-17 00:00:00,1,Sometimes,Feeling stressed recently
EMP00408,Employee_408,Marketing,Executive,71,3,7,9,8,2024-07-28 00:00:00,2,Often,Need better management support
EMP00409,Employee_409,HR,Intern,39,1,5,8,7,2024-08-24 00:00:00,7,Sometimes,Workload is manageable
EMP00410,Employee_410,Operations,Executive,46,4,7,5,8,2024-06-21 00:00:00,3,Sometimes,Satisfied with current role
EMP00411,Employee_411,Finance,Team Lead,65,3,3,5,5,2024-06-29 00:00:00,10,No,Workload is manageable
EMP00412,Employee_412,Marketing,Developer,73,5,4,10,4,2024-08-28 00:00:00,7,Often,Need better management support
EMP00413,Employee_413,Operations,Intern,32,12,4,4,5,2024-08-18 00:00:00,4,No,Good work-life balance
EMP00414,Employee_414,HR,Team Lead,49,6,1,4,10,2024-05-30 00:00:00,2,No,Need better management support
EMP00415,Employee_415,Other,Team Lead,34,2,10,8,10,2024-06-13 00:00:00,10,Often,Feeling stressed recently
EMP00416,Employee_416,Operations,Analyst,41,9,2,9,9,2024-05-02 00:00:00,10,No,Good work-life balance
EMP00417,Employee_417,HR,Executive,64,5,8,4,9,2024-09-09 00:00:00,4,Often,Feeling stressed recently
EMP00418,Employee_418,HR,Team Lead,72,1,10,5,4,2024-02-09 00:00:00,6,Often,Workload is manageable
EMP00419,Employee_419,IT,Executive,66,8,1,7,3,2024-03-09 00:00:00,1,Often,Good work-life balance
EMP00420,Employee_420,IT,Manager,67,3,3,4,7,2024-07-12 00:00:00,4,Often,Feeling stressed recently
EMP00421,Employee_421,Other,Analyst,38,12,1,7,6,2024-02-27 00:00:00,1,No,Career growth opportunities needed
EMP00422,Employee_422,Other,Analyst,52,7,8,6,3,2024-03-20 00:00:00,4,Often,Satisfied with current role
EMP00423,Employee_423,Operations,Executive,31,8,9,6,9,2024-09-27 00:00:00,5,Often,Workload is manageable
EMP00424,Employee_424,IT,Developer,31,6,7,4,8,2024-10-08 00:00:00,9,Sometimes,Need better management support
EMP00425,Employee_425,Operations,Intern,70,7,5,8,6,2024-03-13 00:00:00,3,Often,Feeling stressed recently
